amount,bv_number,hour,intensity,load,minute,month,point,precip,red_day,speed,temp,weekday
0,7,5,0,100,311,7,10,0,0,5,25,2
2,5,5,0,100,308,7,10,0,0,5,25,2
0,7,5,0,80,312,7,8,0,0,15,25,2
4,5,5,0,80,308,7,8,0,0,17,25,2
0,7,5,0,80,309,7,8,0,0,14,25,2
0,7,5,0,100,309,7,10,0,0,5,25,2
0,7,5,0,100,313,7,10,0,0,2,25,2
1,5,5,0,100,309,7,10,0,0,2,25,2
0,7,5,0,90,309,7,9,0,0,9,25,2
0,7,5,0,90,310,7,9,0,0,9,25,2
4,7,5,0,80,314,7,8,0,0,13,25,2
0,5,5,0,100,312,7,10,0,0,4,25,2
0,7,5,0,100,312,7,10,0,0,5,25,2
0,7,5,0,100,315,7,10,0,0,3,25,2
0,5,5,0,100,313,7,10,0,0,3,25,2
1,7,5,0,90,316,7,9,0,0,7,25,2
0,5,5,0,100,313,7,10,0,0,2,25,2
0,7,5,0,90,317,7,9,0,0,7,25,2
0,5,5,0,90,313,7,9,0,0,8,25,2
0,7,5,0,90,314,7,9,0,0,7,25,2
0,7,5,0,100,314,7,10,0,0,5,25,2
0,7,5,0,100,313,7,10,0,0,5,25,2
0,7,5,0,90,318,7,9,0,0,10,25,2
0,5,5,0,100,319,7,10,0,0,0,25,2
0,5,5,0,100,315,7,10,0,0,2,25,2
0,7,5,0,90,316,7,9,0,0,7,25,2
0,7,5,0,100,320,7,10,0,0,0,25,2
0,5,5,0,90,317,7,9,0,0,6,25,2
0,7,5,0,100,317,7,10,0,0,0,25,2
0,7,5,0,100,321,7,10,0,0,4,25,2
0,5,5,0,90,322,7,9,0,0,7,25,2
0,5,5,0,90,319,7,9,0,0,7,25,2
0,7,5,0,100,319,7,10,0,0,0,25,2
2,7,5,0,90,323,7,9,0,0,7,25,2
1,5,5,0,80,320,7,8,0,0,12,25,2
0,7,5,0,100,324,7,10,0,0,0,25,2
0,5,5,0,100,320,7,10,0,0,3,25,2
0,7,5,0,100,320,7,10,0,0,0,25,2
1,7,5,0,100,325,7,10,0,0,3,25,2
0,5,5,0,100,320,7,10,0,0,2,25,2
0,7,5,0,90,326,7,9,0,0,8,25,2
0,5,5,0,90,322,7,9,0,0,6,25,2
1,7,5,0,80,323,7,8,0,0,11,25,2
0,7,5,0,90,324,7,9,0,0,8,25,2
0,7,5,0,100,327,7,10,0,0,4,25,2
1,5,5,0,90,324,7,9,0,0,9,25,2
1,7,5,0,100,328,7,10,0,0,4,25,2
4,5,5,0,90,325,7,9,0,0,6,25,2
0,7,5,0,80,325,7,8,0,0,11,25,2
1,7,5,0,80,329,7,8,0,0,11,25,2
0,5,5,0,100,326,7,10,0,0,3,25,2
0,7,5,0,90,330,7,9,0,0,8,25,2
0,5,5,0,100,327,7,10,0,0,3,25,2
0,7,5,0,100,331,7,10,0,0,2,25,2
0,5,5,0,100,326,7,10,0,0,4,25,2
0,7,5,0,90,327,7,9,0,0,6,25,2
0,7,5,0,90,328,7,9,0,0,8,25,2
2,7,5,0,80,332,7,8,0,0,13,25,2
1,5,5,0,90,328,7,9,0,0,8,25,2
2,7,5,0,80,333,7,8,0,0,11,25,2
0,5,5,0,100,334,7,10,0,0,5,25,2
1,5,5,0,100,331,7,10,0,0,5,25,2
0,7,5,0,100,330,7,10,0,0,5,25,2
0,7,5,0,100,335,7,10,0,0,4,25,2
4,5,5,0,90,331,7,9,0,0,8,25,2
7,7,5,0,100,336,7,10,0,0,0,25,2
2,5,5,0,90,331,7,9,0,0,9,25,2
0,7,5,0,100,331,7,10,0,0,0,25,2
0,7,5,0,100,337,7,10,0,0,0,25,2
0,5,5,0,90,332,7,9,0,0,7,25,2
0,7,5,0,100,336,7,10,0,0,0,25,2
0,7,5,0,80,338,7,8,0,0,14,25,2
1,5,5,0,90,336,7,9,0,0,8,25,2
0,7,5,0,80,339,7,8,0,0,12,25,2
2,5,5,0,90,337,7,9,0,0,8,25,2
0,7,5,0,80,337,7,8,0,0,14,25,2
0,7,5,0,80,340,7,8,0,0,14,25,2
1,5,5,0,90,337,7,9,0,0,6,25,2
1,7,5,0,80,341,7,8,0,0,12,25,2
1,5,5,0,90,338,7,9,0,0,8,25,2
0,7,5,0,80,342,7,8,0,0,13,25,2
0,5,5,0,100,338,7,10,0,0,3,25,2
0,7,5,0,90,343,7,9,0,0,7,25,2
5,5,5,0,90,338,7,9,0,0,8,25,2
0,7,5,0,100,338,7,10,0,0,5,25,2
0,7,5,0,100,344,7,10,0,0,5,25,2
0,5,5,0,90,340,7,9,0,0,6,25,2
0,7,5,0,80,339,7,8,0,0,15,25,2
0,7,5,0,90,340,7,9,0,0,7,25,2
2,7,5,0,80,345,7,8,0,0,19,25,2
1,5,5,0,90,344,7,9,0,0,10,25,2
0,7,5,0,100,344,7,10,0,0,3,25,2
0,7,5,0,100,346,7,10,0,0,5,25,2
0,5,5,0,90,347,7,9,0,0,6,25,2
0,5,5,0,100,344,7,10,0,0,3,25,2
0,7,5,0,100,348,7,10,0,0,2,25,2
0,5,5,0,100,345,7,10,0,0,4,25,2
0,7,5,0,100,345,7,10,0,0,0,25,2
0,7,5,0,100,349,7,10,0,0,0,25,2
6,5,5,0,90,345,7,9,0,0,7,25,2
0,7,5,0,100,346,7,10,0,0,0,25,2
0,7,5,0,100,350,7,10,0,0,3,25,2
0,5,5,0,100,346,7,10,0,0,4,25,2
1,7,5,0,100,351,7,10,0,0,5,25,2
0,5,5,0,100,349,7,10,0,0,5,25,2
0,7,5,0,100,348,7,10,0,0,5,25,2
0,7,5,0,100,352,7,10,0,0,4,25,2
3,5,5,0,90,349,7,9,0,0,10,25,2
0,7,5,0,90,353,7,9,0,0,8,25,2
0,5,5,0,90,349,7,9,0,0,6,25,2
0,7,5,0,80,354,7,8,0,0,11,25,2
0,5,5,0,90,350,7,9,0,0,10,25,2
0,7,5,0,90,350,7,9,0,0,9,25,2
0,7,5,0,80,355,7,8,0,0,13,25,2
2,5,5,0,80,352,7,8,0,0,11,25,2
1,7,5,0,100,351,7,10,0,0,2,25,2
1,7,5,0,90,356,7,9,0,0,6,25,2
1,5,5,0,90,351,7,9,0,0,8,25,2
0,7,5,0,100,357,7,10,0,0,4,25,2
2,5,5,0,80,358,7,8,0,0,12,25,2
0,5,5,0,90,354,7,9,0,0,10,25,2
0,7,5,0,90,354,7,9,0,0,9,25,2
0,7,5,0,90,359,7,9,0,0,7,25,2
0,5,5,0,100,354,7,10,0,0,5,25,2
0,7,5,0,90,354,7,9,0,0,8,25,2
0,7,5,0,90,355,7,9,0,0,8,25,2
8,7,6,0,80,360,7,8,0,0,16,25,2
0,5,6,0,90,361,7,9,0,0,8,25,2
1,5,5,0,100,358,7,10,0,0,5,25,2
0,7,5,0,100,359,7,10,0,0,4,25,2
0,7,5,0,90,359,7,9,0,0,10,25,2
1,7,6,0,80,362,7,8,0,0,12,25,2
0,5,6,0,90,363,7,9,0,0,8,25,2
1,5,6,0,90,360,7,9,0,0,10,25,2
1,7,6,0,100,364,7,10,0,0,5,25,2
1,5,6,0,100,360,7,10,0,0,5,25,2
1,7,6,0,90,365,7,9,0,0,6,25,2
2,5,6,0,80,360,7,8,0,0,11,25,2
0,7,6,0,100,361,7,10,0,0,4,25,2
0,7,6,0,100,361,7,10,0,0,4,25,2
0,7,6,0,80,366,7,8,0,0,11,25,2
5,5,6,0,80,361,7,8,0,0,11,25,2
0,7,6,0,80,367,7,8,0,0,12,25,2
1,5,6,0,90,365,7,9,0,0,8,25,2
0,7,6,0,90,365,7,9,0,0,9,25,2
1,7,6,0,90,368,7,9,0,0,7,25,2
7,5,6,0,90,369,7,9,0,0,7,25,2
0,5,6,0,90,365,7,9,0,0,6,25,2
3,7,6,0,80,370,7,8,0,0,12,25,2
2,5,6,0,80,366,7,8,0,0,11,25,2
0,7,6,0,90,374,7,9,0,0,10,25,2
1,7,6,0,100,373,7,10,0,0,2,25,2
0,7,6,0,90,374,7,9,0,0,7,25,2
1,7,6,0,100,374,7,10,0,0,5,25,2
0,7,6,0,100,374,7,10,0,0,4,25,2
2,5,6,0,100,373,7,10,0,0,4,25,2
4,7,6,0,100,374,7,10,0,0,5,25,2
0,7,6,0,100,374,7,10,0,0,5,25,2
0,7,6,0,100,374,7,10,0,0,3,25,2
4,7,6,0,100,375,7,10,0,0,3,25,2
0,7,6,0,100,375,7,10,0,0,5,25,2
1,7,6,0,90,375,7,9,0,0,7,25,2
1,7,6,0,90,375,7,9,0,0,9,25,2
0,7,6,0,90,375,7,9,0,0,10,25,2
0,7,6,0,80,375,7,8,0,0,14,25,2
2,5,6,0,100,375,7,10,0,0,3,25,2
0,7,6,0,80,376,7,8,0,0,15,25,2
0,5,6,0,80,376,7,8,0,0,14,25,2
3,7,6,0,80,376,7,8,0,0,12,25,2
0,7,6,0,80,376,7,8,0,0,12,25,2
0,7,6,0,80,376,7,8,0,0,13,25,2
0,7,6,0,90,376,7,9,0,0,6,25,2
1,7,6,0,100,376,7,10,0,0,5,25,2
0,7,6,0,90,377,7,9,0,0,7,25,2
13,7,6,0,90,377,7,9,0,0,10,25,2
0,7,6,0,80,377,7,8,0,0,13,25,2
1,7,6,0,80,377,7,8,0,0,13,25,2
0,7,6,0,80,377,7,8,0,0,17,25,2
4,7,6,0,80,377,7,8,0,0,19,25,2
1,5,6,0,100,377,7,10,0,0,4,25,2
0,7,6,0,80,378,7,8,0,0,17,25,2
0,7,6,0,80,378,7,8,0,0,15,25,2
0,7,6,0,80,378,7,8,0,0,12,25,2
0,7,6,0,90,378,7,9,0,0,6,25,2
0,7,6,0,90,378,7,9,0,0,10,25,2
0,7,6,0,100,378,7,10,0,0,3,25,2
0,5,6,0,90,378,7,9,0,0,10,25,2
2,7,6,0,90,379,7,9,0,0,9,25,2
0,7,6,0,80,379,7,8,0,0,11,25,2
0,7,6,0,80,379,7,8,0,0,11,25,2
0,7,6,0,80,379,7,8,0,0,11,25,2
2,7,6,0,80,379,7,8,0,0,11,25,2
0,7,6,0,80,379,7,8,0,0,17,25,2
0,5,6,0,100,379,7,10,0,0,4,25,2
1,7,6,0,80,380,7,8,0,0,12,25,2
0,7,6,0,90,380,7,9,0,0,10,25,2
0,7,6,0,90,380,7,9,0,0,9,25,2
0,7,6,0,90,380,7,9,0,0,9,25,2
0,7,6,0,90,380,7,9,0,0,9,25,2
3,7,6,0,100,380,7,10,0,0,3,25,2
0,5,6,0,90,380,7,9,0,0,10,25,2
1,7,6,0,90,381,7,9,0,0,6,25,2
1,7,6,0,90,381,7,9,0,0,7,25,2
0,7,6,0,90,381,7,9,0,0,7,25,2
5,7,6,0,90,381,7,9,0,0,7,25,2
4,7,6,0,90,381,7,9,0,0,7,25,2
0,7,6,0,90,381,7,9,0,0,7,25,2
0,5,6,0,90,381,7,9,0,0,10,25,2
0,7,6,0,100,382,7,10,0,0,4,25,2
0,7,6,0,100,382,7,10,0,0,1,25,2
0,7,6,0,100,382,7,10,0,0,0,25,2
1,7,6,0,100,382,7,10,0,0,3,25,2
0,7,6,0,90,382,7,9,0,0,6,25,2
1,7,6,0,90,382,7,9,0,0,6,25,2
0,5,6,0,90,382,7,9,0,0,9,25,2
0,7,6,0,90,383,7,9,0,0,8,25,2
1,7,6,0,90,383,7,9,0,0,9,25,2
1,7,6,0,80,383,7,8,0,0,11,25,2
0,7,6,0,90,383,7,9,0,0,10,25,2
0,7,6,0,80,383,7,8,0,0,12,25,2
1,7,6,0,80,383,7,8,0,0,16,25,2
9,5,6,0,80,383,7,8,0,0,19,25,2
0,7,6,0,80,384,7,8,0,0,15,25,2
0,7,6,0,80,384,7,8,0,0,14,25,2
0,7,6,0,80,384,7,8,0,0,13,25,2
1,7,6,0,80,384,7,8,0,0,11,25,2
0,5,6,0,90,385,7,9,0,0,6,25,2
4,5,6,0,80,384,7,8,0,0,17,25,2
2,7,6,0,90,386,7,9,0,0,6,25,2
3,5,6,0,80,384,7,8,0,0,18,25,2
0,7,6,0,90,384,7,9,0,0,7,25,2
1,7,6,0,90,385,7,9,0,0,10,25,2
3,7,6,0,80,385,7,8,0,0,12,25,2
0,7,6,0,80,385,7,8,0,0,15,25,2
0,7,6,0,80,385,7,8,0,0,17,25,2
1,7,6,0,80,385,7,8,0,0,18,25,2
1,7,6,0,80,385,7,8,0,0,14,25,2
2,7,6,0,80,386,7,8,0,0,14,25,2
1,7,6,0,80,386,7,8,0,0,12,25,2
1,7,6,0,80,386,7,8,0,0,16,25,2
3,7,6,0,80,386,7,8,0,0,13,25,2
0,7,6,0,80,386,7,8,0,0,15,25,2
0,7,6,0,80,386,7,8,0,0,15,25,2
2,7,6,0,80,387,7,8,0,0,16,25,2
3,7,6,0,70,387,7,7,0,0,22,25,2
6,7,6,0,80,387,7,8,0,0,15,25,2
3,7,6,0,60,387,7,6,0,0,30,25,2
3,5,6,0,80,387,7,8,0,0,14,25,2
1,7,6,0,50,387,7,5,0,0,35,25,2
5,7,6,0,70,387,7,7,0,0,23,25,2
1,7,6,0,40,388,7,4,0,0,37,25,2
2,5,6,0,80,388,7,8,0,0,13,25,2
0,7,6,0,40,389,7,4,0,0,36,25,2
2,5,6,0,90,388,7,9,0,0,7,25,2
1,7,6,0,60,390,7,6,0,0,30,25,2
0,5,6,0,90,388,7,9,0,0,9,25,2
0,7,6,0,80,389,7,8,0,0,16,25,2
4,7,6,0,80,389,7,8,0,0,15,25,2
2,7,6,0,80,391,7,8,0,0,11,25,2
0,5,6,0,80,390,7,8,0,0,15,25,2
0,7,6,0,90,390,7,9,0,0,7,25,2
0,7,6,0,80,390,7,8,0,0,15,25,2
0,7,6,0,80,390,7,8,0,0,12,25,2
0,7,6,0,80,391,7,8,0,0,13,25,2
0,7,6,0,100,391,7,10,0,0,5,25,2
0,7,6,0,90,391,7,9,0,0,7,25,2
1,7,6,0,100,391,7,10,0,0,3,25,2
0,7,6,0,100,391,7,10,0,0,2,25,2
0,7,6,0,100,391,7,10,0,0,5,25,2
0,7,6,0,90,392,7,9,0,0,7,25,2
1,7,6,0,90,392,7,9,0,0,8,25,2
3,7,6,0,80,392,7,8,0,0,12,25,2
0,5,6,0,80,392,7,8,0,0,20,25,2
3,7,6,0,80,392,7,8,0,0,13,25,2
0,7,6,0,80,393,7,8,0,0,17,25,2
1,5,6,0,90,392,7,9,0,0,6,25,2
3,7,6,0,70,392,7,7,0,0,22,25,2
3,7,6,0,80,394,7,8,0,0,17,25,2
0,5,6,0,90,393,7,9,0,0,9,25,2
0,7,6,0,80,395,7,8,0,0,16,25,2
1,5,6,0,80,393,7,8,0,0,17,25,2
0,7,6,0,80,396,7,8,0,0,11,25,2
1,5,6,0,90,397,7,9,0,0,8,25,2
1,5,6,0,80,394,7,8,0,0,12,25,2
0,7,6,0,90,394,7,9,0,0,7,25,2
5,7,6,0,90,398,7,9,0,0,6,25,2
1,5,6,0,80,394,7,8,0,0,17,25,2
1,7,6,0,90,394,7,9,0,0,6,25,2
2,7,6,0,90,399,7,9,0,0,10,25,2
4,5,6,0,80,395,7,8,0,0,18,25,2
2,7,6,0,80,394,7,8,0,0,14,25,2
5,7,6,0,90,400,7,9,0,0,7,25,2
3,5,6,0,90,397,7,9,0,0,9,25,2
4,7,6,0,70,398,7,7,0,0,22,25,2
3,7,6,0,80,401,7,8,0,0,19,25,2
0,5,6,0,80,398,7,8,0,0,12,25,2
0,7,6,0,80,402,7,8,0,0,18,25,2
2,5,6,0,80,403,7,8,0,0,17,25,2
4,5,6,0,70,399,7,7,0,0,21,25,2
2,7,6,0,70,404,7,7,0,0,22,25,2
2,5,6,0,80,399,7,8,0,0,13,25,2
1,7,6,0,70,399,7,7,0,0,21,25,2
0,7,6,0,80,399,7,8,0,0,15,25,2
0,7,6,0,70,400,7,7,0,0,21,25,2
0,7,6,0,70,400,7,7,0,0,21,25,2
0,7,6,0,70,405,7,7,0,0,23,25,2
1,5,6,0,70,406,7,7,0,0,22,25,2
0,5,6,0,90,404,7,9,0,0,9,25,2
1,7,6,0,80,405,7,8,0,0,18,25,2
0,7,6,0,80,407,7,8,0,0,20,25,2
4,5,6,0,80,404,7,8,0,0,18,25,2
2,7,6,0,70,408,7,7,0,0,22,25,2
2,5,6,0,80,409,7,8,0,0,17,25,2
0,5,6,0,90,405,7,9,0,0,8,25,2
0,7,6,0,80,405,7,8,0,0,18,25,2
2,7,6,0,80,410,7,8,0,0,16,25,2
2,5,6,0,80,406,7,8,0,0,18,25,2
5,7,6,0,70,406,7,7,0,0,22,25,2
1,7,6,0,70,406,7,7,0,0,25,25,2
10,7,6,0,70,411,7,7,0,0,24,25,2
2,5,6,0,80,412,7,8,0,0,16,25,2
2,5,6,0,80,409,7,8,0,0,13,25,2
1,7,6,0,80,409,7,8,0,0,14,25,2
0,7,6,0,80,413,7,8,0,0,18,25,2
4,5,6,0,80,410,7,8,0,0,15,25,2
0,7,6,0,80,410,7,8,0,0,17,25,2
0,7,6,0,80,414,7,8,0,0,17,25,2
4,5,6,0,80,410,7,8,0,0,20,25,2
0,7,6,0,80,415,7,8,0,0,14,25,2
4,5,6,0,70,410,7,7,0,0,22,25,2
0,7,6,0,80,412,7,8,0,0,15,25,2
0,7,6,0,80,411,7,8,0,0,20,25,2
3,7,6,0,70,416,7,7,0,0,23,25,2
4,5,6,0,80,417,7,8,0,0,15,25,2
0,5,6,0,80,414,7,8,0,0,17,25,2
0,7,6,0,80,415,7,8,0,0,18,25,2
2,7,6,0,70,418,7,7,0,0,21,25,2
1,5,6,0,70,414,7,7,0,0,21,25,2
0,7,6,0,80,415,7,8,0,0,17,25,2
1,7,6,0,80,419,7,8,0,0,19,25,2
2,5,6,0,70,415,7,7,0,0,21,25,2
0,7,7,0,80,420,7,8,0,0,16,26,2
1,5,6,0,70,417,7,7,0,0,21,25,2
0,7,7,0,80,421,7,8,0,0,19,26,2
4,5,6,0,80,417,7,8,0,0,14,25,2
4,7,7,0,80,422,7,8,0,0,17,26,2
3,5,6,0,80,418,7,8,0,0,19,25,2
2,7,6,0,80,418,7,8,0,0,16,25,2
0,7,7,0,80,423,7,8,0,0,13,26,2
7,5,6,0,80,418,7,8,0,0,15,25,2
1,7,6,0,80,418,7,8,0,0,15,25,2
0,7,6,0,80,419,7,8,0,0,15,25,2
2,7,7,0,80,424,7,8,0,0,19,26,2
3,5,7,0,80,425,7,8,0,0,14,26,2
7,5,7,0,80,422,7,8,0,0,17,26,2
0,7,7,0,80,423,7,8,0,0,16,26,2
2,7,7,0,80,424,7,8,0,0,19,26,2
2,7,7,0,80,426,7,8,0,0,18,26,2
6,5,7,0,80,427,7,8,0,0,15,26,2
3,5,7,0,80,428,7,8,0,0,13,26,2
0,5,7,0,80,429,7,8,0,0,16,26,2
0,5,7,0,80,424,7,8,0,0,18,26,2
1,7,7,0,80,425,7,8,0,0,14,26,2
0,7,7,0,70,424,7,7,0,0,22,26,2
0,7,7,0,80,430,7,8,0,0,15,26,2
3,5,7,0,80,425,7,8,0,0,17,26,2
1,7,7,0,70,425,7,7,0,0,23,26,2
2,7,7,0,70,431,7,7,0,0,24,26,2
2,5,7,0,80,430,7,8,0,0,18,26,2
2,7,7,0,70,432,7,7,0,0,24,26,2
1,5,7,0,80,430,7,8,0,0,19,26,2
0,7,7,0,60,433,7,6,0,0,26,26,2
3,5,7,0,80,431,7,8,0,0,15,26,2
2,7,7,0,70,434,7,7,0,0,24,26,2
1,5,7,0,80,430,7,8,0,0,19,26,2
0,7,7,0,60,435,7,6,0,0,26,26,2
4,5,7,0,80,432,7,8,0,0,20,26,2
0,7,7,0,80,431,7,8,0,0,14,26,2
0,7,7,0,70,436,7,7,0,0,24,26,2
3,5,7,0,70,432,7,7,0,0,21,26,2
0,7,7,0,80,433,7,8,0,0,17,26,2
0,7,7,0,80,437,7,8,0,0,20,26,2
2,5,7,0,80,438,7,8,0,0,20,26,2
0,5,7,0,80,435,7,8,0,0,19,26,2
1,7,7,0,70,435,7,7,0,0,22,26,2
0,7,7,0,80,439,7,8,0,0,19,26,2
5,5,7,0,80,436,7,8,0,0,17,26,2
1,7,7,0,70,436,7,7,0,0,23,26,2
1,7,7,0,60,440,7,6,0,0,26,26,2
3,5,7,0,80,436,7,8,0,0,17,26,2
19,7,7,0,50,441,7,5,0,0,33,26,2
11,5,7,0,80,439,7,8,0,0,18,26,2
2,7,7,0,60,438,7,6,0,0,28,26,2
3,7,7,0,70,442,7,7,0,0,24,26,2
4,5,7,0,80,443,7,8,0,0,20,26,2
0,5,7,0,80,439,7,8,0,0,17,26,2
2,7,7,0,50,444,7,5,0,0,31,26,2
4,5,7,0,80,440,7,8,0,0,15,26,2
0,7,7,0,60,440,7,6,0,0,28,26,2
2,7,7,0,70,445,7,7,0,0,25,26,2
1,5,7,0,80,441,7,8,0,0,17,26,2
3,7,7,0,80,441,7,8,0,0,20,26,2
0,7,7,0,70,446,7,7,0,0,23,26,2
3,5,7,0,80,442,7,8,0,0,18,26,2
19,7,7,0,80,447,7,8,0,0,17,26,2
11,5,7,0,70,444,7,7,0,0,24,26,2
0,7,7,0,80,445,7,8,0,0,19,26,2
6,7,7,0,80,448,7,8,0,0,20,26,2
1,5,7,0,70,446,7,7,0,0,22,26,2
2,7,7,0,70,449,7,7,0,0,24,26,2
3,5,7,0,80,450,7,8,0,0,20,26,2
2,5,7,0,80,451,7,8,0,0,16,26,2
2,5,7,0,70,445,7,7,0,0,25,26,2
3,7,7,0,70,447,7,7,0,0,22,26,2
6,7,7,0,60,446,7,6,0,0,27,26,2
0,7,7,0,70,452,7,7,0,0,23,26,2
4,5,7,0,80,446,7,8,0,0,20,26,2
0,7,7,0,60,447,7,6,0,0,29,26,2
2,7,7,0,60,453,7,6,0,0,27,26,2
6,5,7,0,70,448,7,7,0,0,22,26,2
1,7,7,0,70,454,7,7,0,0,24,26,2
3,5,7,0,70,455,7,7,0,0,21,26,2
3,5,7,0,80,451,7,8,0,0,18,26,2
4,7,7,0,70,456,7,7,0,0,25,26,2
1,5,7,0,80,452,7,8,0,0,18,26,2
1,7,7,0,60,452,7,6,0,0,30,26,2
2,7,7,0,60,457,7,6,0,0,28,26,2
1,5,7,0,80,452,7,8,0,0,16,26,2
4,7,7,0,60,453,7,6,0,0,29,26,2
2,7,7,0,70,453,7,7,0,0,25,26,2
2,7,7,0,70,458,7,7,0,0,25,26,2
5,5,7,0,70,459,7,7,0,0,25,26,2
1,5,7,0,80,456,7,8,0,0,16,26,2
6,7,7,0,60,460,7,6,0,0,27,26,2
6,5,7,0,80,457,7,8,0,0,20,26,2
2,7,7,0,60,457,7,6,0,0,29,26,2
1,7,7,0,60,461,7,6,0,0,28,26,2
3,5,7,0,70,457,7,7,0,0,22,26,2
1,7,7,0,60,462,7,6,0,0,28,26,2
5,5,7,0,80,457,7,8,0,0,20,26,2
4,7,7,0,70,458,7,7,0,0,24,26,2
0,7,7,0,60,463,7,6,0,0,26,26,2
1,5,7,0,70,460,7,7,0,0,25,26,2
5,7,7,0,50,464,7,5,0,0,31,26,2
1,5,7,0,80,465,7,8,0,0,17,26,2
7,5,7,0,80,462,7,8,0,0,20,26,2
7,7,7,0,50,462,7,5,0,0,32,26,2
3,7,7,0,50,466,7,5,0,0,32,26,2
3,5,7,0,80,467,7,8,0,0,18,26,2
3,5,7,0,80,468,7,8,0,0,18,26,2
3,5,7,0,80,462,7,8,0,0,17,26,2
6,7,7,0,50,462,7,5,0,0,33,26,2
3,7,7,0,50,469,7,5,0,0,32,26,2
3,5,7,0,80,463,7,8,0,0,14,26,2
6,7,7,0,50,463,7,5,0,0,31,26,2
3,7,7,0,50,463,7,5,0,0,33,26,2
4,7,7,0,50,470,7,5,0,0,31,26,2
2,5,7,0,80,464,7,8,0,0,16,26,2
2,7,7,0,50,471,7,5,0,0,31,26,2
1,5,7,0,80,469,7,8,0,0,17,26,2
2,7,7,0,60,470,7,6,0,0,26,26,2
3,7,7,0,60,472,7,6,0,0,27,26,2
6,5,7,0,80,470,7,8,0,0,17,26,2
3,7,7,0,60,473,7,6,0,0,27,26,2
2,5,7,0,80,474,7,8,0,0,16,26,2
3,5,7,0,80,475,7,8,0,0,16,26,2
3,5,7,0,80,470,7,8,0,0,17,26,2
11,7,7,0,60,476,7,6,0,0,27,26,2
1,5,7,0,80,471,7,8,0,0,16,26,2
2,7,7,0,60,470,7,6,0,0,30,26,2
0,7,7,0,60,471,7,6,0,0,26,26,2
4,7,7,0,60,477,7,6,0,0,28,26,2
3,5,7,0,80,472,7,8,0,0,18,26,2
2,7,7,0,50,471,7,5,0,0,31,26,2
7,7,7,0,60,478,7,6,0,0,29,26,2
2,5,7,0,80,479,7,8,0,0,18,26,2
2,5,8,0,80,480,7,8,0,0,15,27,2
2,5,7,0,80,476,7,8,0,0,16,26,2
5,7,7,0,50,476,7,5,0,0,31,26,2
5,7,8,0,60,481,7,6,0,0,30,27,2
3,5,8,0,80,482,7,8,0,0,19,27,2
8,5,7,0,80,477,7,8,0,0,18,26,2
0,7,7,0,60,477,7,6,0,0,29,26,2
1,7,7,0,60,477,7,6,0,0,30,26,2
2,7,8,0,50,483,7,5,0,0,31,27,2
6,5,8,0,80,482,7,8,0,0,20,27,2
2,7,8,0,60,484,7,6,0,0,26,27,2
4,5,8,0,80,482,7,8,0,0,20,27,2
4,7,8,0,60,485,7,6,0,0,28,27,2
3,5,8,0,70,486,7,7,0,0,22,27,2
2,5,8,0,70,483,7,7,0,0,22,27,2
1,7,8,0,60,483,7,6,0,0,30,27,2
0,7,8,0,60,487,7,6,0,0,29,27,2
4,5,8,0,80,483,7,8,0,0,20,27,2
0,7,8,0,60,484,7,6,0,0,30,27,2
9,7,8,0,50,488,7,5,0,0,31,27,2
5,5,8,0,80,489,7,8,0,0,18,27,2
3,5,8,0,80,490,7,8,0,0,20,27,2
5,5,8,0,70,491,7,7,0,0,21,27,2
10,5,8,0,70,486,7,7,0,0,22,27,2
7,7,8,0,70,487,7,7,0,0,25,27,2
4,7,8,0,60,492,7,6,0,0,30,27,2
9,5,8,0,70,487,7,7,0,0,22,27,2
4,7,8,0,60,487,7,6,0,0,30,27,2
2,7,8,0,60,487,7,6,0,0,30,27,2
1,7,8,0,50,493,7,5,0,0,31,27,2
0,5,8,0,80,494,7,8,0,0,20,27,2
3,5,8,0,80,495,7,8,0,0,18,27,2
2,5,8,0,80,491,7,8,0,0,16,27,2
1,7,8,0,50,491,7,5,0,0,32,27,2
7,7,8,0,50,496,7,5,0,0,33,27,2
5,5,8,0,80,492,7,8,0,0,15,27,2
2,7,8,0,60,497,7,6,0,0,28,27,2
0,5,8,0,80,492,7,8,0,0,15,27,2
8,7,8,0,50,492,7,5,0,0,32,27,2
10,7,8,0,50,493,7,5,0,0,33,27,2
3,7,8,0,60,498,7,6,0,0,27,27,2
0,5,8,0,80,499,7,8,0,0,15,27,2
7,5,8,0,80,497,7,8,0,0,19,27,2
3,7,8,0,50,500,7,5,0,0,34,27,2
2,5,8,0,80,497,7,8,0,0,15,27,2
3,7,8,0,50,501,7,5,0,0,34,27,2
1,5,8,0,80,498,7,8,0,0,16,27,2
4,7,8,0,60,502,7,6,0,0,30,27,2
5,5,8,0,80,497,7,8,0,0,19,27,2
4,7,8,0,50,497,7,5,0,0,31,27,2
5,7,8,0,60,503,7,6,0,0,30,27,2
2,5,8,0,80,499,7,8,0,0,20,27,2
6,7,8,0,60,504,7,6,0,0,26,27,2
0,5,8,0,80,500,7,8,0,0,17,27,2
2,7,8,0,50,500,7,5,0,0,31,27,2
3,7,8,0,50,505,7,5,0,0,31,27,2
4,5,8,0,80,506,7,8,0,0,15,27,2
1,5,8,0,80,503,7,8,0,0,15,27,2
0,7,8,0,60,503,7,6,0,0,27,27,2
2,7,8,0,50,507,7,5,0,0,33,27,2
